type;statut;adresse;arrondissement;horaire;acces_pmr;relais_bebe;url_fiche_equipement;geo_shape;geo_point_2d_lat;geo_point_2d_long
SANISETTE;;68  RUE DE LA PROCESSION;75015;6 h - 22 h;Oui;;;"{""coordinates"": [[2.30982319931382, 48.836413614647896]], ""type"": ""MultiPoint""}";48.836413614647896;2.30982319931382
SANISETTE;;65  AVENUE EMILE ZOLA;75015;6 h - 1 h;Oui;;;"{""coordinates"": [[2.284774819622853, 48.84655068506884]], ""type"": ""MultiPoint""}";48.84655068506884;2.284774819622853
SANISETTE;;138  RUE DES POISSONNIERS;75018;6 h - 22 h;Oui;;;"{""coordinates"": [[2.353016460359781, 48.89635962022955]], ""type"": ""MultiPoint""}";48.89635962022955;2.353016460359781
SANISETTE;;face au 40 RUE RENE BOULANGER;75010;24 h / 24;Oui;;;"{""coordinates"": [[2.360877836539027, 48.868318334445014]], ""type"": ""MultiPoint""}";48.868318334445014;2.360877836539027
SANISETTE;;15  AVENUE DE LA PORTE DE CLIGNANCOURT;75018;6 h - 22 h;Oui;;;"{""coordinates"": [[2.343963695246771, 48.89919426014008]], ""type"": ""MultiPoint""}";48.89919426014008;2.343963695246771
SANISETTE;;26 bis AVENUE CORENTIN CARIOU;75019;24 h / 24;Oui;;;"{""coordinates"": [[2.385653355685059, 48.89731268179251]], ""type"": ""MultiPoint""}";48.89731268179251;2.385653355685059
SANISETTE;;face au 107 AVENUE JEAN JAURES;75019;6 h - 22 h;Oui;;;"{""coordinates"": [[2.381014907216392, 48.88552389113011]], ""type"": ""MultiPoint""}";48.88552389113011;2.381014907216392
SANISETTE;;24  RUE SAINT FARGEAU;75020;6 h - 22 h;Oui;;;"{""coordinates"": [[2.402140186133055, 48.871554163366646]], ""type"": ""MultiPoint""}";48.871554163366646;2.402140186133055
SANISETTE;;face au 4 PLACE MARTIN NADAUD;75020;24 h / 24;Oui;;;"{""coordinates"": [[2.394717602157622, 48.864949741311236]], ""type"": ""MultiPoint""}";48.864949741311236;2.394717602157622
SANISETTE;;3  RUE SORBIER;75020;24 h / 24;Oui;;;"{""coordinates"": [[2.389888644388735, 48.86842573926062]], ""type"": ""MultiPoint""}";48.86842573926062;2.389888644388735
SANISETTE;;10 bis RUE DE MOUSSY;75004;24 h / 24;Oui;;;"{""coordinates"": [[2.355813051492852, 48.857832508056276]], ""type"": ""MultiPoint""}";48.857832508056276;2.355813051492852
SANISETTE;;51  QUAI DE VALMY;75010;24 h / 24;Oui;;;"{""coordinates"": [[2.3658633877207524, 48.87027367959494]], ""type"": ""MultiPoint""}";48.87027367959494;2.3658633877207524
SANISETTE;;1129  BOULEVARD JULES FERRY;75011;6 h - 22 h;Oui;;;"{""coordinates"": [[2.368575496201812, 48.86729232571321]], ""type"": ""MultiPoint""}";48.86729232571321;2.368575496201812
SANISETTE;;26  BOULEVARD DE REUILLY;75012;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3923025873634005, 48.83916534421366]], ""type"": ""MultiPoint""}";48.83916534421366;2.3923025873634005
SANISETTE;;36  AVENUE DAUMESNIL;75012;24 h / 24;Oui;;;"{""coordinates"": [[2.3710836819740244, 48.849239292689276]], ""type"": ""MultiPoint""}";48.849239292689276;2.3710836819740244
SANISETTE;;face au 97 RUE DU CHEVALERET;75013;24 h / 24;Oui;;;"{""coordinates"": [[2.375200718397584, 48.83032574552438]], ""type"": ""MultiPoint""}";48.83032574552438;2.375200718397584
SANISETTE;;151  BOULEVARD VINCENT AURIOL;75013;6 h - 22 h;Oui;;;"{""coordinates"": [[2.361580551096054, 48.832713522967005]], ""type"": ""MultiPoint""}";48.832713522967005;2.361580551096054
SANISETTE;;146  BOULEVARD DE L HOPITAL;75013;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3561641662734516, 48.83258393040572]], ""type"": ""MultiPoint""}";48.83258393040572;2.3561641662734516
SANISETTE;;face au 18 AVENUE DU GENERAL LECLERC;75014;6 h - 1 h;Oui;;;"{""coordinates"": [[2.3309407500304387, 48.832342450204]], ""type"": ""MultiPoint""}";48.832342450204;2.3309407500304387
TOILETTES;;BOIS DE BOULOGNE - PARC DE BAGATELLE - GRILLE DE SEVRES;75016;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/parc-de-bagatelle-1808;"{""coordinates"": [[2.246175582871884, 48.870565647115676]], ""type"": ""MultiPoint""}";48.870565647115676;2.246175582871884
TOILETTES;;BOIS DE VINCENNES - PLATEAU DE SAINT-MANDE;75012;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/parc-floral-de-paris-1;"{""coordinates"": [[2.4204189876204443, 48.843104484747066]], ""type"": ""MultiPoint""}";48.843104484747066;2.4204189876204443
TOILETTES;;JARDIN GEORGES DUHAMEL;75013;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-georges-duhamel-2559;"{""coordinates"": [[2.377715667866181, 48.83197962734259]], ""type"": ""MultiPoint""}";48.83197962734259;2.377715667866181
TOILETTES;;PARC MONTSOURIS;75014;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-et-aire-de-jeux-de-la-zac-alesia-montsouris-2867;"{""coordinates"": [[2.3360474443372965, 48.821235286999894]], ""type"": ""MultiPoint""}";48.821235286999894;2.3360474443372965
TOILETTES;;SQUARE SEVERINE;75020;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-severine-1776;"{""coordinates"": [[2.4097694489250627, 48.86518675058787]], ""type"": ""MultiPoint""}";48.86518675058787;2.4097694489250627
TOILETTES;;SQUARE ARISTIDE CAVAILLE-COLL;75010;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-aristide-cavaille-coll-2481;"{""coordinates"": [[2.352121877918733, 48.87832751362806]], ""type"": ""MultiPoint""}";48.87832751362806;2.352121877918733
TOILETTES;;JARDIN ATLANTIQUE;75015;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-atlantique-1775;"{""coordinates"": [[2.3196854418888533, 48.83980953562734]], ""type"": ""MultiPoint""}";48.83980953562734;2.3196854418888533
TOILETTES;;JARDIN CLAIRE MOTTE;75017;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-claire-motte-2820;"{""coordinates"": [[2.304142778577189, 48.89189723662848]], ""type"": ""MultiPoint""}";48.89189723662848;2.304142778577189
TOILETTES;;JARDIN BRASSAI;75013;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-brassai-2571;"{""coordinates"": [[2.349436628935091, 48.82858708787676]], ""type"": ""MultiPoint""}";48.82858708787676;2.349436628935091
WC PUBLICS PERMANENTS;;Parc Rives de Seine;75004;;Non;;;"{""coordinates"": [[2.3539681991391688, 48.85349716617868]], ""type"": ""MultiPoint""}";48.85349716617868;2.3539681991391688
SANISETTE;;277  RUE DE VAUGIRARD;75015;6 h - 22 h;Oui;;;"{""coordinates"": [[2.301959067980235, 48.83966605396286]], ""type"": ""MultiPoint""}";48.83966605396286;2.301959067980235
SANISETTE;;86  RUE DE LA FEDERATION;75015;24 h / 24;Oui;;;"{""coordinates"": [[2.297988285539638, 48.85284635560979]], ""type"": ""MultiPoint""}";48.85284635560979;2.297988285539638
SANISETTE;;QUAI BRANLY;75015;24 h / 24;Oui;;;"{""coordinates"": [[2.2898684016959394, 48.85553274383495]], ""type"": ""MultiPoint""}";48.85553274383495;2.2898684016959394
SANISETTE;;9  QUAI LOUIS BLERIOT;75016;6 h - 22 h;Oui;;;"{""coordinates"": [[2.2778909899783444, 48.85083039519225]], ""type"": ""MultiPoint""}";48.85083039519225;2.2778909899783444
SANISETTE;;face au 21 AVENUE DU GENERAL SARRAIL;75016;6 h - 22 h;Oui;;;"{""coordinates"": [[2.2559870408279363, 48.84581312142149]], ""type"": ""MultiPoint""}";48.84581312142149;2.2559870408279363
SANISETTE;;face au 13 PLACE DE LA BOURSE;75002;6 h - 22 h;Oui;;;"{""coordinates"": [[2.340626395084106, 48.86891836470313]], ""type"": ""MultiPoint""}";48.86891836470313;2.340626395084106
SANISETTE;;25  RUE PASTOURELLE;75003;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3593648617989005, 48.862744376830776]], ""type"": ""MultiPoint""}";48.862744376830776;2.3593648617989005
SANISETTE;;6  QUAI DE GESVRES;75004;24 h / 24;Oui;;;"{""coordinates"": [[2.3497964639685023, 48.85648616007823]], ""type"": ""MultiPoint""}";48.85648616007823;2.3497964639685023
SANISETTE;;RUE DE L AVE MARIA;75004;6 h - 22 h;Oui;;;"{""coordinates"": [[2.359582804553609, 48.8532105513978]], ""type"": ""MultiPoint""}";48.8532105513978;2.359582804553609
SANISETTE;;40  RUE DE SEVRES;75007;6 h - 22 h;Oui;;;"{""coordinates"": [[2.323054655081146, 48.84983487675196]], ""type"": ""MultiPoint""}";48.84983487675196;2.323054655081146
SANISETTE;;51  BOULEVARD DE COURCELLES;75008;6 h - 22 h;Oui;;;"{""coordinates"": [[2.30402816457678, 48.879227198587344]], ""type"": ""MultiPoint""}";48.879227198587344;2.30402816457678
SANISETTE;;25  BOULEVARD DE LA VILLETTE;75010;6 h - 22 h;Oui;;;"{""coordinates"": [[2.375281769902471, 48.87348074198408]], ""type"": ""MultiPoint""}";48.87348074198408;2.375281769902471
SANISETTE;;1  AVENUE RICHERAND;75010;24 h / 24;Oui;;;"{""coordinates"": [[2.3654655903410804, 48.871838533343436]], ""type"": ""MultiPoint""}";48.871838533343436;2.3654655903410804
SANISETTE;;3  RUE AMBROISE PARE;75010;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3532383458564867, 48.88181439615086]], ""type"": ""MultiPoint""}";48.88181439615086;2.3532383458564867
SANISETTE;;opposé au 52 bis BOULEVARD RICHARD LENOIR;75011;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3720020066551966, 48.85930978120497]], ""type"": ""MultiPoint""}";48.85930978120497;2.3720020066551966
SANISETTE;;90  COURS DE VINCENNES;75012;6 h - 22 h;Oui;;;"{""coordinates"": [[2.407478775285175, 48.84710769744264]], ""type"": ""MultiPoint""}";48.84710769744264;2.407478775285175
SANISETTE;;259 bis AVENUE DAUMESNIL;75012;6 h - 22 h;Oui;;;"{""coordinates"": [[2.40439414548364, 48.83651368622266]], ""type"": ""MultiPoint""}";48.83651368622266;2.40439414548364
SANISETTE;;BOULEVARD DE L HOPITAL;75013;6 h - 1 h;Oui;;;"{""coordinates"": [[2.361754666816277, 48.83963427904555]], ""type"": ""MultiPoint""}";48.83963427904555;2.361754666816277
SANISETTE;;face au 14 AVENUE RENE COTY;75014;6 h - 22 h;Oui;;;"{""coordinates"": [[2.333834169548362, 48.83036895346168]], ""type"": ""MultiPoint""}";48.83036895346168;2.333834169548362
TOILETTES;;SQUARE JEAN XXIII;75004;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-jean-xxiii-35;"{""coordinates"": [[2.3510643271318354, 48.852849315422255]], ""type"": ""MultiPoint""}";48.852849315422255;2.3510643271318354
TOILETTES;;SQUARE DE LA RUE JEAN DUNAND (ZAC BAUDRICOURT);75013;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-baudricourt-2853;"{""coordinates"": [[2.364376693852452, 48.82304802120928]], ""type"": ""MultiPoint""}";48.82304802120928;2.364376693852452
TOILETTES;;JARDIN DE L'HOPITAL SAINTE-PERINE;75016;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/parc-sainte-perine-1806;"{""coordinates"": [[2.2686233189051084, 48.84388177799077]], ""type"": ""MultiPoint""}";48.84388177799077;2.2686233189051084
TOILETTES;;PARC DE BELLEVILLE;75020;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-des-couronnes-2748;"{""coordinates"": [[2.385561775235243, 48.87045899931412]], ""type"": ""MultiPoint""}";48.87045899931412;2.385561775235243
TOILETTES;;SQUARE D'ESTIENNE D'ORVES;75009;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-d-estienne-d-orves-2472;"{""coordinates"": [[2.331288517935493, 48.8768427856374]], ""type"": ""MultiPoint""}";48.8768427856374;2.331288517935493
TOILETTES;;SQUARE FROT-PHALSBOURG;75011;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-frot-phalsbourg-2845;"{""coordinates"": [[2.385394119250853, 48.855825355728854]], ""type"": ""MultiPoint""}";48.855825355728854;2.385394119250853
TOILETTES;;SQUARE MARIE CURIE;75013;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-marie-curie-2496;"{""coordinates"": [[2.3633771246150403, 48.84118348536189]], ""type"": ""MultiPoint""}";48.84118348536189;2.3633771246150403
TOILETTES;;SQUARE DU SERMENT DE KOUFRA;75014;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-du-serment-de-koufra-1773;"{""coordinates"": [[2.3236001578901857, 48.82225626602284]], ""type"": ""MultiPoint""}";48.82225626602284;2.3236001578901857
SANISETTE;;face au 22 PLACE DUPLEIX;75015;24 h / 24;Oui;;;"{""coordinates"": [[2.295122580253689, 48.85104533855426]], ""type"": ""MultiPoint""}";48.85104533855426;2.295122580253689
SANISETTE;;364  RUE LECOURBE;75015;6 h - 22 h;Oui;;;"{""coordinates"": [[2.2816918169238027, 48.836240943583995]], ""type"": ""MultiPoint""}";48.836240943583995;2.2816918169238027
SANISETTE;;;75009;19 h - 7 h;Oui;;;"{""coordinates"": [[2.338685895223042, 48.88453071312593]], ""type"": ""MultiPoint""}";48.88453071312593;2.338685895223042
SANISETTE;;43  BOULEVARD BARBES;75018;24 h / 24;Oui;;;"{""coordinates"": [[2.349430631664678, 48.888494138405285]], ""type"": ""MultiPoint""}";48.888494138405285;2.349430631664678
SANISETTE;;face au 154 RUE ORDENER;75018;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3368920895227214, 48.89350244895165]], ""type"": ""MultiPoint""}";48.89350244895165;2.3368920895227214
SANISETTE;;face au 57 QUAI DE LA SEINE;75019;6 h - 1 h;Oui;;;"{""coordinates"": [[2.3758365317618426, 48.887235115112404]], ""type"": ""MultiPoint""}";48.887235115112404;2.3758365317618426
SANISETTE;;100  AVENUE DE FLANDRE;75019;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3772430004310374, 48.89096040821487]], ""type"": ""MultiPoint""}";48.89096040821487;2.3772430004310374
SANISETTE;;12  AVENUE DU PROFESSEUR ANDRE LEMIERE;75020;6 h - 22 h;Oui;;;"{""coordinates"": [[2.415233912585565, 48.855327563669604]], ""type"": ""MultiPoint""}";48.855327563669604;2.415233912585565
SANISETTE;;91  RUE D ABOUKIR;75002;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3484500288367336, 48.86816218874815]], ""type"": ""MultiPoint""}";48.86816218874815;2.3484500288367336
SANISETTE;;36  BOULEVARD DE SEBASTOPOL;75004;24 h / 24;Oui;;;"{""coordinates"": [[2.350030857031568, 48.861537352383735]], ""type"": ""MultiPoint""}";48.861537352383735;2.350030857031568
SANISETTE;;face au 50 RUE DE RIVOLI;75004;24 h / 24;Oui;;;"{""coordinates"": [[2.3541830922903246, 48.85678942451885]], ""type"": ""MultiPoint""}";48.85678942451885;2.3541830922903246
SANISETTE;;face au 75 bis RUE MONGE;75005;24 h / 24;Oui;;;"{""coordinates"": [[2.3520729839787102, 48.843122970151946]], ""type"": ""MultiPoint""}";48.843122970151946;2.3520729839787102
SANISETTE;;CHAMPS DE MARS avenue GENERAL FERRIE;75007;6 h - 22 h;Oui;;;"{""coordinates"": [[2.2969433160913297, 48.85718239169633]], ""type"": ""MultiPoint""}";48.85718239169633;2.2969433160913297
SANISETTE;;2  AVENUE MARCEAU;75008;24 h / 24;Oui;;;"{""coordinates"": [[2.300183446079423, 48.86519333667545]], ""type"": ""MultiPoint""}";48.86519333667545;2.300183446079423
SANISETTE;;BOULEVARD DE ROCHECHOUART;75009;24 h / 24;Oui;;;"{""coordinates"": [[2.343497799728152, 48.8827090858963]], ""type"": ""MultiPoint""}";48.8827090858963;2.343497799728152
SANISETTE;;2  AVENUE DE BOUVINES;75011;24 h / 24;Oui;;;"{""coordinates"": [[2.3963021065432994, 48.849577819512824]], ""type"": ""MultiPoint""}";48.849577819512824;2.3963021065432994
SANISETTE;;face au 7 BOULEVARD DE MENILMONTANT;75011;6 h - 22 h;Oui;;;"{""coordinates"": [[2.389321220257036, 48.85881749412743]], ""type"": ""MultiPoint""}";48.85881749412743;2.389321220257036
SANISETTE;;8  PLACE LEON BLUM;75011;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3802426669535808, 48.85831317893601]], ""type"": ""MultiPoint""}";48.85831317893601;2.3802426669535808
SANISETTE;;57  BOULEVARD DIDEROT;75012;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3842073245050326, 48.8471348151403]], ""type"": ""MultiPoint""}";48.8471348151403;2.3842073245050326
SANISETTE;;111  AVENUE DAUMESNIL;75012;24 h / 24;Oui;;;"{""coordinates"": [[2.380317848061343, 48.84498445223606]], ""type"": ""MultiPoint""}";48.84498445223606;2.380317848061343
SANISETTE;;12  BOULEVARD DE BERCY;75012;24 h / 24;Oui;;;"{""coordinates"": [[2.3782186280433213, 48.83962134096177]], ""type"": ""MultiPoint""}";48.83962134096177;2.3782186280433213
SANISETTE;;117  BOULEVARD MASSENA;75013;24 h / 24;Oui;;;"{""coordinates"": [[2.3639823382464096, 48.81958369499794]], ""type"": ""MultiPoint""}";48.81958369499794;2.3639823382464096
SANISETTE;;face au 32 BOULEVARD EDGAR QUINET;75014;24 h / 24;Oui;;;"{""coordinates"": [[2.3268312111018363, 48.84047147744345]], ""type"": ""MultiPoint""}";48.84047147744345;2.3268312111018363
SANISETTE;;98  BOULEVARD ARAGO;75014;6 h - 1 h;Oui;;;"{""coordinates"": [[2.3368038850602897, 48.83473554947447]], ""type"": ""MultiPoint""}";48.83473554947447;2.3368038850602897
TOILETTES;;JARDIN D'EOLE - TERRAIN DE BASKET;75018;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-francoise-helene-jourda-ex-20-rue-du-departement-18075;"{""coordinates"": [[2.365012492134676, 48.886644543971286]], ""type"": ""MultiPoint""}";48.886644543971286;2.365012492134676
TOILETTES;;SQUARE RUES BELLEVILLE - TELEGRAPHE;75020;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-belleville-telegraphe-2724;"{""coordinates"": [[2.3992812572847195, 48.874984990831535]], ""type"": ""MultiPoint""}";48.874984990831535;2.3992812572847195
TOILETTES;;JARDIN JEAN-CLAUDE NICOLAS FORESTIER;75013;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-jean-claude-nicolas-forestier-2554;"{""coordinates"": [[2.3480724076166646, 48.81884809644485]], ""type"": ""MultiPoint""}";48.81884809644485;2.3480724076166646
TOILETTES;;SQUARE FERDINAND BRUNOT;75014;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-de-l-aspirant-dunand-2543;"{""coordinates"": [[2.3268802422669674, 48.83229243203559]], ""type"": ""MultiPoint""}";48.83229243203559;2.3268802422669674
TOILETTES;;JARDINS DE LA PORTE DE SAINT CLOUD;75016;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardins-de-la-porte-de-saint-cloud-et-square-roger-coquoin-2623;"{""coordinates"": [[2.254693576359469, 48.83586949307395]], ""type"": ""MultiPoint""}";48.83586949307395;2.254693576359469
TOILETTES;;SQUARE JULIETTE DODU;75010;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-juliette-dodu-2836;"{""coordinates"": [[2.369380493778694, 48.8756690988721]], ""type"": ""MultiPoint""}";48.8756690988721;2.369380493778694
TOILETTES;;JARDIN DU PORT DE L'ARSENAL;75012;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-du-port-de-l-arsenal-1783;"{""coordinates"": [[2.3676189245638684, 48.848880195557875]], ""type"": ""MultiPoint""}";48.848880195557875;2.3676189245638684
TOILETTES;;SQUARE DE LA RUE RENE BINET;75018;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/jardin-rene-binet-2685;"{""coordinates"": [[2.3382332726432016, 48.899535276543716]], ""type"": ""MultiPoint""}";48.899535276543716;2.3382332726432016
TOILETTES;;SQUARE DU PASSAGE LEON;75018;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-saint-bernard-said-bouziri-2686;"{""coordinates"": [[2.353323652131106, 48.885897355917834]], ""type"": ""MultiPoint""}";48.885897355917834;2.353323652131106
SANISETTE;;10  AVENUE DU GENERAL LECLERC;75014;24 h / 24;Oui;;;"{""coordinates"": [[2.3311870200941534, 48.83301508320707]], ""type"": ""MultiPoint""}";48.83301508320707;2.3311870200941534
SANISETTE;;25  AVENUE DE LOWENDAL;75015;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3035640343865773, 48.849184708415805]], ""type"": ""MultiPoint""}";48.849184708415805;2.3035640343865773
SANISETTE;;face au 10 BOULEVARD DES BATIGNOLLES;75017;24 h / 24;Oui;;;"{""coordinates"": [[2.32631183007512, 48.883345031927156]], ""type"": ""MultiPoint""}";48.883345031927156;2.32631183007512
SANISETTE;;AVENUE DE LA PORTE DE CLIGNANCOURT;75018;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3444416050477743, 48.9011330331849]], ""type"": ""MultiPoint""}";48.9011330331849;2.3444416050477743
SANISETTE;;29  AVENUE MATHURIN MOREAU;75019;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3739497048671403, 48.8784476361263]], ""type"": ""MultiPoint""}";48.8784476361263;2.3739497048671403
SANISETTE;;14  RUE MEYNADIER;75019;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3834505083083934, 48.8835019855066]], ""type"": ""MultiPoint""}";48.8835019855066;2.3834505083083934
SANISETTE;;3  RUE BOTZARIS;75019;24 h / 24;Oui;;;"{""coordinates"": [[2.3812508300153157, 48.87786391435843]], ""type"": ""MultiPoint""}";48.87786391435843;2.3812508300153157
SANISETTE;;face au 148 BOULEVARD DE MENILMONTANT;75020;24 h / 24;Oui;;;"{""coordinates"": [[2.383389726625465, 48.86675503488672]], ""type"": ""MultiPoint""}";48.86675503488672;2.383389726625465
SANISETTE;;34  BOULEVARD DE BELLEVILLE;75020;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3818979958482376, 48.868343011600224]], ""type"": ""MultiPoint""}";48.868343011600224;2.3818979958482376
SANISETTE;;34  RUE DURIS;75020;6 h - 22 h;Oui;;;"{""coordinates"": [[2.387631832716196, 48.86596750742653]], ""type"": ""MultiPoint""}";48.86596750742653;2.387631832716196
SANISETTE;;107  RUE RAMBUTEAU;75001;24 h / 24;Oui;;;"{""coordinates"": [[2.346392662102457, 48.86274833004126]], ""type"": ""MultiPoint""}";48.86274833004126;2.346392662102457
SANISETTE;;BOULEVARD DE SEBASTOPOL;75002;6 h - 22 h;Oui;;;"{""coordinates"": [[2.351611263589351, 48.864828016263694]], ""type"": ""MultiPoint""}";48.864828016263694;2.351611263589351
SANISETTE;;27  BOULEVARD POISSONNIERE;75002;24 h / 24;Oui;;;"{""coordinates"": [[2.343654073079781, 48.87129988583528]], ""type"": ""MultiPoint""}";48.87129988583528;2.343654073079781
SANISETTE;;26  RUE BUFFON;75005;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3562246831176683, 48.841308049754275]], ""type"": ""MultiPoint""}";48.841308049754275;2.3562246831176683
SANISETTE;;45  BOULEVARD DE ROCHECHOUART;75009;24 h / 24;Oui;;;"{""coordinates"": [[2.343497799728152, 48.8827090858963]], ""type"": ""MultiPoint""}";48.8827090858963;2.343497799728152
SANISETTE;;face au 81 QUAI DE VALMY;75010;24 h / 24;Oui;;;"{""coordinates"": [[2.3640739177876027, 48.87258118624697]], ""type"": ""MultiPoint""}";48.87258118624697;2.3640739177876027
SANISETTE;;54  BOULEVARD DE PICPUS;75012;6 h - 22 h;Oui;;;"{""coordinates"": [[2.4018852062099074, 48.84368377089714]], ""type"": ""MultiPoint""}";48.84368377089714;2.4018852062099074
SANISETTE;;5  BOULEVARD KELLERMANN;75013;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3575912185485546, 48.81897694760634]], ""type"": ""MultiPoint""}";48.81897694760634;2.3575912185485546
SANISETTE;;4  RUE MARTIN BERNARD;75013;24 h / 24;Oui;;;"{""coordinates"": [[2.3513287759758965, 48.8268991020181]], ""type"": ""MultiPoint""}";48.8268991020181;2.3513287759758965
SANISETTE;;38  RUE DU CHEVALERET;75013;6 h - 22 h;Oui;;;"{""coordinates"": [[2.3767342019061504, 48.82822850829953]], ""type"": ""MultiPoint""}";48.82822850829953;2.3767342019061504
SANISETTE;;AVENUE DU MAINE;75014;6 h - 22 h;Oui;;;"{""coordinates"": [[2.325309655442189, 48.8322602186313]], ""type"": ""MultiPoint""}";48.8322602186313;2.325309655442189
TOILETTES;;SQUARE RUES BELLEVILLE - TELEGRAPHE;75020;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-belleville-telegraphe-2724;"{""coordinates"": [[2.3992934139368636, 48.87519489384847]], ""type"": ""MultiPoint""}";48.87519489384847;2.3992934139368636
TOILETTES;;JARDIN CASQUE D'OR;75020;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-casque-d-or-2713;"{""coordinates"": [[2.401213778352068, 48.8539200135504]], ""type"": ""MultiPoint""}";48.8539200135504;2.401213778352068
TOILETTES;;BOIS DE VINCENNES - PARC FLORAL DE PARIS - CHATEAU;75012;Voir fiche équipement;Oui;Oui;https://www.paris.fr/equipements/parc-floral-de-paris-1;"{""coordinates"": [[2.440768208998174, 48.839928433511915]], ""type"": ""MultiPoint""}";48.839928433511915;2.440768208998174
TOILETTES;;SQUARE LEOPOLD ACHILLE;75003;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/square-leopold-achille-2431;"{""coordinates"": [[2.3632907568737815, 48.858224759756716]], ""type"": ""MultiPoint""}";48.858224759756716;2.3632907568737815
URINOIR;;JARDIN D'EOLE - TERRAIN DE BASKET;75018;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/jardin-francoise-helene-jourda-ex-20-rue-du-departement-18075;"{""coordinates"": [[2.3647744415045757, 48.886195071726256]], ""type"": ""MultiPoint""}";48.886195071726256;2.3647744415045757
TOILETTES;;SQUARE PAUL LANGEVIN;75005;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-paul-langevin-2446;"{""coordinates"": [[2.3493733880321632, 48.84815530621226]], ""type"": ""MultiPoint""}";48.84815530621226;2.3493733880321632
TOILETTES;;JARDIN VILLEMIN;75010;Voir fiche équipement;Non;Oui;https://www.paris.fr/equipements/jardin-villemin-1798;"{""coordinates"": [[2.36058658232068, 48.874951875598185]], ""type"": ""MultiPoint""}";48.874951875598185;2.36058658232068
TOILETTES;;SQUARE DES BATIGNOLLES;75017;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-des-batignolles-1761;"{""coordinates"": [[2.3172497850371836, 48.88719868625628]], ""type"": ""MultiPoint""}";48.88719868625628;2.3172497850371836
TOILETTES;;PARC DES BUTTES CHAUMONT;75019;Voir fiche équipement;Oui;Non;https://www.paris.fr/equipements/parc-des-buttes-chaumont-1757;"{""coordinates"": [[2.3827790219788856, 48.88237796883425]], ""type"": ""MultiPoint""}";48.88237796883425;2.3827790219788856
TOILETTES;;SQUARE SARAH BERNHARDT;75020;Voir fiche équipement;Non;Non;https://www.paris.fr/equipements/square-sarah-bernhardt-1774;"{""coordinates"": [[2.4037018414614697, 48.84962004684348]], ""type"": ""MultiPoint""}";48.84962004684348;2.4037018414614697
LAVATORY;;place du parvis de Notre-Dame;75004;10h/18h;;;;"{""coordinates"": [[2.34854793963621, 48.853118892139534]], ""type"": ""MultiPoint""}";48.853118892139534;2.34854793963621
